ID,Name,Price,Link,ModelNumber,Images
17,Ricoh Aficio Printer - Sp3410 DN,5999,https://www.snapdeal.com/product/ricoh-aficio-printer-sp3410-dn/645140344427#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/a/y/m/230X258_sharpened/Ricoh-Aficio-Printer-Sp3410-DN-SDL594013213-1-ac694.jpg
18,Epson L 385 Multi Function Colored Inkjet Printer,15990,https://www.snapdeal.com/product/epson-l-385-multi-function/667975075284#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/e/r/u/230X258_sharpened/Epson-L-385-Multi-Function-SDL860592731-1-a6920.jpg
19,Canon Image Class MF4820 d Laser ALL-In-One,15099,https://www.snapdeal.com/product/canon-lasershot-mono-mfc-printermf/1491431768#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/a/i/r/230X258_sharpened/Canon-Lasershot-Mono-MFC-Printer-SDL200823435-1-35b17.jpg
20,"Brother DCP-T700W Multifunction Ink Tank Printer (Print, Scan, Copy, Wi-Fi And ADF)",15000,https://www.snapdeal.com/product/brother-dcpt700w-multifunction-ink-tank/637072670000#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/a/y/l/230X258_sharpened/Brother-DCP-T700W-Multifunction-Ink-SDL582301249-1-97296.jpg
21,Samsung SL-M2876ND Multi Function B/W Laserjet Printer,16100,https://www.snapdeal.com/product/samsung-slm2876nd-multi-function-bw/652977275294#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/f/x/o/230X258_sharpened/Samsung-SL-M2876ND-Multi-Function-SDL673710860-1-e89b0.jpg
22,Epson M105 InkTank Printer With Wifi,9999,https://www.snapdeal.com/product/epson-m105-inkjet-printers/628621954911#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/a/3/d/230X258_sharpened/Epson-M105-Inkjet-Printers-SDL252871840-1-3fbb6.jpg
23,Canon imageCLASS LBP 6030B Printer- Black,8708,https://www.snapdeal.com/product/canon-imageclass-lbp-6030b-printer/2005227631#bcrumbLabelId:46106299,none,https://n2.sdlcdn.com/imgs/a/n/i/230X258_sharpened/Canon-imageCLASS-LBP-6030B-Printer-SDL453630147-1-f1a69.jpg
24,Canon Mg 2570s Multi Function Colored Printer,4707,https://www.snapdeal.com/product/canon-mg-2570s-multi-function/651375512955,none,https://n1.sdlcdn.com/imgs/c/k/9/230X258_sharpened/Canon-Mg-2570s-Multi-Function-SDL808032136-1-a710b.webp
25,Ricoh SP210 Single Function (Jam Free 22PPM) Laser Printer,4190,https://www.snapdeal.com/product/ricoh-sp-210-black-and/647509656596,none,https://n1.sdlcdn.com/imgs/b/x/m/230X258_sharpened/Ricoh-SP-210-Black-and-SDL907725931-1-a24f5.webp
26,Canon Pixma E470 Multi Function Wireless Inkjet Printer,6099,https://www.snapdeal.com/product/canon-pixma-e470-multi-function/652432732378,none,https://n1.sdlcdn.com/imgs/d/f/2/230X258_sharpened/Canon-Pixma-E470-Multi-Function-SDL875471077-1-6e303.webp
27,Canon ImageClass MF 3010,14298,https://www.snapdeal.com/product/canon-imageclass-mf-3010/479568567,none,https://n1.sdlcdn.com/imgs/a/n/3/230X258_sharpened/Canon-ImageClass-MF-3010-SDL663356300-1-c3d97.webp
28,Epson - L 805 Printer - Black,18500,https://www.snapdeal.com/product/epson-l-805-printer-black/633740792506,none,https://n1.sdlcdn.com/imgs/b/j/s/230X258_sharpened/Epson-L-805-Printer-Black-SDL000174685-1-9f271.webp
29,HP M104W Single Function B/W Laserjet Printer,9791,https://www.snapdeal.com/product/hp-m104w-single-function-bw/653484296487,none,https://n1.sdlcdn.com/imgs/d/3/m/230X258_sharpened/HP-M104W-Single-Function-B-SDL906548650-1-81ffa.webp
30,CANON MAXIFY Ib4070 High End Single Inkjet Printer,10940,https://www.snapdeal.com/product/canon-maxify-ib4070-high-end/626878964153,none,https://n1.sdlcdn.com/imgs/a/0/f/230X258_sharpened/CANON-MAXIFY-Ib4070-High-End-SDL065510426-1-ddcc9.webp
31,Canon MF 3010 Laser Printer Scanner Copier,13209,https://www.snapdeal.com/product/canon-mf-3010/46983674,none,https://n1.sdlcdn.com/imgs/a/n/u/230X258_sharpened/Canon-MF-3010-Laser-Printer-SDL350931579-1-21de4.webp
32,Epson M205 All In One Inkjet Printers,15459,https://www.snapdeal.com/product/epson-m205-all-in-one/642439849826,none,https://n1.sdlcdn.com/imgs/a/3/j/230X258_sharpened/Epson-M205-All-In-One-SDL633688667-1-d7db9.webp
33,Brother DCP-L2520D Multi Function B/W Laserjet Printer,13500,https://www.snapdeal.com/product/brother-dcpl2520d-multi-function-bw/637969497653,none,https://n1.sdlcdn.com/imgs/e/e/a/230X258_sharpened/Brother-DCP-L2520D-Multi-Function-SDL755119444-1-f1f2b.webp
34,"Brother DCP-T500W Multifunction Ink Tank Printer (Print, Scan, Copy And Wi-Fi)",13200,https://www.snapdeal.com/product/brother-dcpt500w-multifunction-ink-tank/685741730757,none,https://n1.sdlcdn.com/imgs/a/y/l/230X258_sharpened/Brother-DCP-T500W-Multifunction-Ink-SDL549557680-1-773d7.webp
35,Canon MF 4820D Laser Printer,16990,https://www.snapdeal.com/product/canon-mf-4820d-laser-printer/1506130253,none,https://n1.sdlcdn.com/imgs/a/i/y/230X258_sharpened/Canon-MF-4820D-Laser-Printer-SDL043619647-1-32f54.webp
36,Canon PIXMA E410 Multi Function Colored Printer,4999,https://www.snapdeal.com/product/canon-pixma-e410-multi-function/686574321914,none,https://n1.sdlcdn.com/imgs/c/h/k/230X258_sharpened/Canon-PIXMA-E410-Multi-Function-SDL960738908-1-161b2.webp
37,HP M106w Single Function B/W Laserjet Printer,15750,https://www.snapdeal.com/product/hp-m106w-single-function-bw/625200632751,none,https://n1.sdlcdn.com/imgs/d/2/o/230X258_sharpened/HP-M106w-Single-Function-B-SDL537441461-1-4f101.png
38,"Brother DCP-T300 Multifunction Ink Tank Printer (Print, Scan And Copy)",12199,https://www.snapdeal.com/product/brother-dcpt300-multifunction-ink-tank/632547709310,none,https://n1.sdlcdn.com/imgs/a/y/l/230X258_sharpened/Brother-DCP-T300-Multifunction-Ink-SDL522167264-1-77232.webp
39,Canon Lbp6030W Printer,8895,https://www.snapdeal.com/product/canon-lbp6030w-printer/1608723172,none,https://n1.sdlcdn.com/imgs/a/n/3/230X258_sharpened/Canon-Lbp6030W-Printer-SDL808464976-1-4de9e.webp
40,Canon Pixma IP-7270- Photo Single Function Printer,10539,https://www.snapdeal.com/product/canon-pixma-ip7270-photo-allinone/58920183,none,https://n1.sdlcdn.com/imgs/a/i/s/230X258_sharpened/Canon-Pixma-IP-7270-Photo-SDL168632827-1-da09d.webp
41,Samsung K2200ND Laserjet All In One Printer- Black ,51950,https://www.snapdeal.com/product/samsung-laserjet-all-in-one/674559946891,none,https://n1.sdlcdn.com/imgs/a/4/s/230X258_sharpened/Samsung-Laserjet-All-In-One-SDL539128362-1-74403.webp
42,Canon G2002 Pixma Ink Efficient Printer - Black,12500,https://www.snapdeal.com/product/canon-g2002-pixma-ink-efficient/663660496917,none,https://n1.sdlcdn.com/imgs/b/j/3/230X258_sharpened/Canon-G2002-Pixma-Ink-Efficient-SDL001193965-1-0fae6.webp
43,HP LaserJet M1005 Multifunction Printer,17899,https://www.snapdeal.com/product/hp-laserjet-m1005-multifunction-printer/483775,none,https://n1.sdlcdn.com/imgs/a/l/o/230X258_sharpened/Hp-Laserjet-M-1005-Multifunction-1601548-1-ebee5.webp
44,Epson L310 Single Function Colour Inkjet Tank Printer,10300,https://www.snapdeal.com/product/epson-l300-a-single-function/643595920250,none,https://n2.sdlcdn.com/imgs/a/u/x/230X258_sharpened/Epson-L300-A-Single-Function-SDL310566357-1-7bf14.webp
45,Brother HL-1211W Single Function Mono Laser Wi-Fi Printer,7412,https://www.snapdeal.com/product/brother-hl1211w-singlr-function-mono/94018504,none,https://n2.sdlcdn.com/imgs/a/p/n/230X258_sharpened/Brother-HL-1211W-Singlr-Function-SDL703558532-1-978ce.webp
46,TVS Electronics MSP 240 ClassicPlus Printer,8999,https://www.snapdeal.com/product/tvs-electronics-msp-240-classicplus/2107316086,none,https://n2.sdlcdn.com/imgs/a/o/a/230X258_sharpened/TVS-Electronics-MSP-240-ClassicPlus-SDL867408565-1-06a08.webp
47,HP LaserJet Pro MFP M126nw Printer,17390,https://www.snapdeal.com/product/hp-laserjet-pro-100-mfp/1472429781,none,https://n2.sdlcdn.com/imgs/a/l/e/230X258_sharpened/HP-LaserJet-Pro-100-MFP-SDL054555802-1-f6169.webp
48,Brother DCP-L5600DN Multi Function B/W Laserjet Printer,38990,https://www.snapdeal.com/product/brother-dcpl5600dn-multi-function-bw/654010518466,none,https://n2.sdlcdn.com/imgs/e/z/h/230X258_sharpened/Brother-DCP-L5600DN-Multi-Function-SDL855011087-1-66f73.webp
49,Brother Black Hl-2321d Laser Printer,7329,https://www.snapdeal.com/product/brother-black-hl2321d-laser-printer/679162022341,none,https://n2.sdlcdn.com/imgs/a/s/p/230X258_sharpened/Brother-Black-Hl-2321d-Laser-SDL794584038-1-b9655.webp
50,HP M132NW LaserJet Pro MFP (G3Q62A),16990,https://www.snapdeal.com/product/hp-g3q62a-multi-function-bw/633131583094,none,https://n2.sdlcdn.com/imgs/d/8/o/230X258_sharpened/HP-G3Q62A-Multi-Function-B-SDL110709848-1-6fd45.png
51,Brother 3-in-1 DCP-L2520D Monochrome Laser Multi-Function Centre with Automatic 2-sided Printing,13890,https://www.snapdeal.com/product/brother-3in1-dcpl2520d-monochrome-laser/653940733921,none,https://n2.sdlcdn.com/imgs/e/w/a/230X258_sharpened/Brother-3-in-1-DCP-SDL632586280-1-7b06a.webp
52,XYZprinting FDM Technology da Vinci 1.0 AiO 3D Printer Multi Function Colored 3D Printer,92110,https://www.snapdeal.com/product/xyzprinting-aio-blue-and-white/618793543869,none,https://n2.sdlcdn.com/imgs/b/f/3/230X258_sharpened/XYZprinting-AiO-Blue-And-White-SDL054174428-1-459d0.webp
53,Brother MFC-J3520 Colour Wifi Multifunction InkBenefit Printer,28590,https://www.snapdeal.com/product/brother-mfcj3520-colour-wifi-multifunction/663169465208,none,https://n2.sdlcdn.com/imgs/e/0/0/230X258_sharpened/Brother-MFC-J3520-Colour-Wifi-SDL788927854-1-8caa8.webp
54,Canon imageCLASS LBP6230dn Auto Duplex and Network Printer,11728,https://www.snapdeal.com/product/canon-imageclass-lbp6230dn-auto-duplex/1552719588,none,https://n2.sdlcdn.com/imgs/a/p/k/230X258_sharpened/Canon-imageCLASS-LBP6230dn-Auto-Duplex-SDL012034849-1-a21a4.webp
55,Canon Pixma G2000 AIO Multifunction Colour Inkjet Printer,10779,https://www.snapdeal.com/product/canon-inkjet-colored-printer/629656171717,none,https://n2.sdlcdn.com/imgs/b/e/3/230X258_sharpened/Canon-Inkjet-Colored-Printer-SDL677748090-1-34cec.webp
56,Zjiang HOP-H58 Single Function B/W Thermal Printer,2850,https://www.snapdeal.com/product/zjiang-hoph58-single-function-bw/674952707257,none,https://n2.sdlcdn.com/imgs/f/3/c/230X258_sharpened/Zjiang-HOP-H58-Single-Function-SDL642598336-1-b5d2e.webp
57,Canon Fax Machine L-170,25500,https://www.snapdeal.com/product/canon-fax-machine-l170/1018072074,none,https://n2.sdlcdn.com/imgs/a/i/t/230X258_sharpened/Canon-Fax-Machine-L-170-SDL466604529-1-6b7e4.webp
58,Canon PIXMA G1000 Single Function Colored Printer,7999,https://www.snapdeal.com/product/canon-pixma-g1000-single-function/625783109394,none,https://n2.sdlcdn.com/imgs/c/f/w/230X258_sharpened/Canon-PIXMA-G1000-Single-Function-SDL789505452-1-1c908.webp
59,HP M104a Printer(G3Q36A) Single Function B/W Laserjet Printer,10490,https://www.snapdeal.com/product/hp-m104a-printerg3q36a-single-function/655616047330,none,https://n2.sdlcdn.com/imgs/d/2/j/230X258_sharpened/HP-M104a-Printer-G3Q36A-Single-SDL381145210-1-d51f8.png
60,Brother HL-L5000D Single Function B/W Inkjet Printer,22950,https://www.snapdeal.com/product/brother-hll5000d-single-function-bw/638233535120,none,https://n2.sdlcdn.com/imgs/e/d/0/230X258_sharpened/Brother-HL-L5000D-Single-Function-SDL782943899-1-6af84.webp
61,Brother HL-L2361DN Single Function B/W Laserjet Printer,11670,https://www.snapdeal.com/product/brother-hll2361dn-single-function-bw/662590847446,none,https://n2.sdlcdn.com/imgs/e/y/r/230X258_sharpened/Brother-HL-L2361DN-Single-Function-SDL659948759-1-f1d97.png
62,Canon CANON G2000 Multi Function Colored Printer,12145,https://www.snapdeal.com/product/canon-canon-g2000-multi-function/677927021989,none,https://n2.sdlcdn.com/imgs/d/f/9/230X258_sharpened/Canon-CANON-G2000-Multi-Function-SDL224855857-1-903df.webp
63,Neha Duplex Unit Single Function B/W Laserjet Printer Tray,1599,https://www.snapdeal.com/product/neha-duplex-unit-single-function/652047936131,none,https://n2.sdlcdn.com/imgs/d/8/i/230X258_sharpened/Neha-Duplex-Unit-Single-Function-SDL398513754-1-e2baa.webp
64,Max Epson L-Series Black Ink,298,https://www.snapdeal.com/product/max-epson-lseries-black-ink/657027899103,none,https://n2.sdlcdn.com/imgs/b/t/2/230X258_sharpened/Max-Epson-L-Series-Black-SDL165638990-1-be42b.webp
65,Samsung M-2826ND Black & White Laserjet Printer,12450,https://www.snapdeal.com/product/samsung-m2826nd-black-white-laserjet/674275891647,none,https://n2.sdlcdn.com/imgs/a/z/4/230X258_sharpened/Samsung-M-2826ND-Black-White-SDL401474614-1-40b43.webp
66,Canon E510 Multifunction Printer,6700,https://www.snapdeal.com/product/canon-e510-allinone-printer/1825387394,none,https://n2.sdlcdn.com/imgs/a/i/s/230X258_sharpened/Canon-E510-All-in-one-SDL318459939-1-3d276.webp
67,Brother DCP-L2541DW Laserjet Printer yes,17900,https://www.snapdeal.com/product/brother-dcpl2541dw-laserjet-printer-yes/681988532525,none,https://n2.sdlcdn.com/imgs/b/4/7/230X258_sharpened/Brother-DCP-L2541DW-Laserjet-Printer-SDL669735417-1-8ecce.webp
68,Max Epson M200/M205 Printer Ink - Black,378,https://www.snapdeal.com/product/max-epson-m200m205-printer-ink/685617922935,none,https://n2.sdlcdn.com/imgs/b/t/2/230X258_sharpened/Max-Epson-M200-M205-Printer-SDL837472345-1-f9a36.webp
69,Samsung SL M-2876N Laserjet Printer - Black,17250,https://www.snapdeal.com/product/samsung-sl-m2876n-laserjet-printer/645987979736,none,https://n2.sdlcdn.com/imgs/b/a/b/230X258_sharpened/Samsung-SL-M-2876N-Laserjet-SDL677489900-1-4c477.webp
70,Canon PIXMA G3000 Multifunction Inkjet Printer,14999,https://www.snapdeal.com/product/canon-pixma-g3000-multifunction-inkjet/630156329376,none,https://n2.sdlcdn.com/imgs/b/g/k/230X258_sharpened/Canon-PIXMA-G3000-Multifunction-Inkjet-SDL002936741-1-f064e.webp
71,Brother MFC-9140CDN Color Laser Multi-Function Printer,34390,https://www.snapdeal.com/product/brother-mfc9140cdn-color-laser-multifunction/250718196,none,https://n2.sdlcdn.com/imgs/a/i/q/230X258_sharpened/Brother-MFC-9140CDN-Color-Laser-SDL250262781-1-f76ba.webp
72,Canon Pixma MX537 Inkjet Multifunction Printer,12950,https://www.snapdeal.com/product/canon-pixma-mx537-inkjet-printer/1707040166,none,https://n2.sdlcdn.com/imgs/a/i/w/230X258_sharpened/Canon-Pixma-MX537-Inkjet-Printer-SDL176211963-1-09c3c.webp
73,Konica Minolta bizhub206 Multi Function B/W Printer,48999,https://www.snapdeal.com/product/konica-minolta-bizhub206-multi-function/671076911150,none,https://n2.sdlcdn.com/imgs/c/f/5/230X258_sharpened/Konica-Minolta-bizhub206-Multi-Function-SDL386540968-1-3dce5.webp
74,Brother MFC-J2320 IND Black Inkjet Printer,19990,https://www.snapdeal.com/product/brother-mfcj2320-ind-black-inkjet/627001287869,none,https://n2.sdlcdn.com/imgs/a/z/t/230X258_sharpened/Brother-MFC-J2320-IND-Black-SDL180642059-1-0b0f0.webp
75,Brother DCP-1616NW Black Laser Printer,13288,https://www.snapdeal.com/product/brother-dcp1616nw-black-laser-printer/663462641624,none,https://n2.sdlcdn.com/imgs/a/z/t/230X258_sharpened/Brother-DCP-1616NW-Black-Laser-SDL212644504-1-c503e.webp
76,Brother MFC-J3720 Colored All-In-One Inkjet Printer,38490,https://www.snapdeal.com/product/brother-mfcj3720-colored-allinone-inkjet/655339738379,none,https://n2.sdlcdn.com/imgs/a/z/z/230X258_sharpened/Brother-MFC-J3720-Colored-All-SDL398252647-1-49aad.webp
77,Samsung MultiXpress K2200 Laserjet All-in-one Printer,42999,https://www.snapdeal.com/product/samsung-multixpress-k2200-laserjet-allinone/613081810,none,https://n2.sdlcdn.com/imgs/a/o/v/230X258_sharpened/Samsung-MultiXpress-K2200-Laserjet-All-SDL679614906-1-d4590.webp
78,Brother MFC-J3520 Colored All-In-One Inkjet Printer,28590,https://www.snapdeal.com/product/brother-mfcj3520-colored-allinone-inkjet/654275990295,none,https://n2.sdlcdn.com/imgs/a/z/z/230X258_sharpened/Brother-MFC-J3520-Colored-All-SDL330412201-1-13edc.webp
79,Konica Minolta 1580 Model All in One,11799,https://www.snapdeal.com/product/konica-minolta-1580-model-all/2112020402,none,https://n2.sdlcdn.com/imgs/a/n/3/230X258_sharpened/Konica-Minolta-1580-Model-All-SDL352650024-1-75432.webp
80,J Group Robotics Delta DIY 3D Printer KIT 3D Printer Software - Cura,35400,https://www.snapdeal.com/product/j-group-robotics-delta-diy/651208580176,none,https://n2.sdlcdn.com/imgs/b/3/v/230X258_sharpened/J-Group-Robotics-Delta-DIY-SDL181728698-1-607dd.webp
81,Brother MFC-L 2701DW Black & White All-In-One Laserjet Printer,21950,https://www.snapdeal.com/product/brother-mfcl-2701dw-black-white/685939151022,none,https://n2.sdlcdn.com/imgs/a/z/z/230X258_sharpened/Brother-MFC-L-2701DW-Black-SDL346133701-1-ddf2f.webp
82,Samsung MultiXpress SL-K2200ND Multi Function B/W Laserjet Printer,60999,https://www.snapdeal.com/product/samsung-multixpress-slk2200nd-multi-function/649883982652,none,https://n2.sdlcdn.com/imgs/f/5/8/230X258_sharpened/Samsung-MultiXpress-SL-K2200ND-Multi-SDL602488648-1-95c4e.webp
83,Brother MFC-1811 Laser Printers Printer,12999,https://www.snapdeal.com/product/brother-mfc1811-laser-printers-printer/301071831,none,https://n2.sdlcdn.com/imgs/a/i/s/230X258_sharpened/Brother-MFC-1811-Laser-Printers-SDL324288921-1-50d64.webp
84,Konica Minolta Bizhub 165e Multi Function B/W Laserjet Printer,39499,https://www.snapdeal.com/product/konica-minolta-konika-minolta-bizhub/618799028424,none,https://n1.sdlcdn.com/imgs/f/0/g/230X258_sharpened/Konica-Minolta-Bizhub-165e-Multi-SDL658789190-1-96592.png
85,Brother MFC-L5900DW Multi Function B/W Laserjet Printer,47990,https://www.snapdeal.com/product/brother-mfcl5900dw-multi-function-bw/622314881759,none,https://n1.sdlcdn.com/imgs/e/d/4/230X258_sharpened/Brother-MFC-L5900DW-Multi-Function-SDL314863670-1-75425.webp
86,Kyocera FS-1120 Multi Function B/W Laserjet Printer,13499,https://www.snapdeal.com/product/kyocera-fs1120-multi-function-bw/681165325476,none,https://n1.sdlcdn.com/imgs/f/5/8/230X258_sharpened/Kyocera-FS-1120-Multi-Function-SDL530252964-1-e973e.webp
87,Brother DCP-L2541DW Monochrome Wifi Multifunction Laser Printer,17950,https://www.snapdeal.com/product/brother-dcpl2541dw-monochrome-wifi-multifunction/678841469325,none,https://n1.sdlcdn.com/imgs/e/m/u/230X258_sharpened/Brother-DCP-L2541DW-Monochrome-Wifi-SDL061354644-1-fc8f2.webp
88,Kyocera TA1800 Multi Function B/W Laserjet Printer,47499,https://www.snapdeal.com/product/kyocera-ta1800-multi-function-bw/678902926643,none,https://n1.sdlcdn.com/imgs/f/5/8/230X258_sharpened/Kyocera-TA1800-Multi-Function-B-SDL490286202-1-308b5.webp
89,Brother HL-L6200DW Single Function B/W Laserjet Printer,35990,https://www.snapdeal.com/product/brother-hll6200dw-single-function-bw/628380656143,none,https://n1.sdlcdn.com/imgs/e/d/0/230X258_sharpened/Brother-HL-L6200DW-Single-Function-SDL328636871-1-ef5c2.webp
90,Brother MFC-L2701D Monochrome Multifunction Laser Printer,18500,https://www.snapdeal.com/product/brother-mfcl2701d-monochrome-multifunction-laser/650163685312,none,https://n1.sdlcdn.com/imgs/e/m/x/230X258_sharpened/Brother-MFC-L2701D-Monochrome-Multifunction-SDL625972526-1-dd5f8.webp
91,Brother HL-L15100DN Single Function B/W Laserjet Printer,25990,https://www.snapdeal.com/product/brother-hll15100dn-single-function-bw/686195694256,none,https://n1.sdlcdn.com/imgs/e/d/p/230X258_sharpened/Brother-HL-L15100DN-Single-Function-SDL603195503-1-f521f.webp
