IDValues,Name,Price,link,ModelNumber,Image
0,"ASUS Zenfone3 Max 5.2"" 16 GB Unlocked Smartphone, Gray (ZC520TL-MT67-2G16GN-SL)",$199.00,https://www.staples.ca/en/ASUS-Zenfone3-Max-5-2-16-GB-Unlocked-Smartphone-Gray-ZC520TL-MT67-2G16GN-SL-/product_2455173_2-CA_1_20001,ZC520TLMT672G16,
1,"Samsung Galaxy A5 5.2"" Smartphone, 32 GB eMMC, 1.9 GHz Octa-core, Android, Black (SM-A520WZKAXAC)",$524.75,https://www.staples.ca/en/Samsung-Galaxy-A5-5-2-Smartphone-32-GB-eMMC-1-9-GHz-Octa-core-Android-Black-SM-A520WZKAXAC-/product_2636148_2-CA_1_20001,SMA520WZKAXAC,
2,"Samsung Galaxy J3 Unlocked 5.0"" Smartphone, 16 GB (SM-J320WZAAXAC)",$199.97,https://www.staples.ca/en/Samsung-Galaxy-J3-Unlocked-5-0-Smartphone-16-GB-SM-J320WZAAXAC-/product_2438066_2-CA_1_20001,SMJ320WZAAXAC,
3,"Motorola G5 5.0"" Unlocked Smartphone, 16GB, 1.4 GHz Snapdragon 430, Android 7.0 Nougat, Lunar Grey (PA5X0042CA)",$299.99,https://www.staples.ca/en/Motorola-G5-5-0-Unlocked-Smartphone-16GB-1-4-GHz-Snapdragon-430-Android-7-0-Nougat-Lunar-Grey-PA5X0042CA-/product_2721108_2-CA_1_20001,PA5X0042CA,
4,"Lenovo Phab 2 6.4-inch Unlocked Cell Phone, 32 GB, 1.3 GHz MTK MT8735 Quad-Core, Android 6.0, Grey (ZA1B0011US)",$279.99,https://www.staples.ca/en/Lenovo-Phab-2-6-4-inch-Unlocked-Cell-Phone-32-GB-1-3-GHz-MTK-MT8735-Quad-Core-Android-6-0-Grey-ZA1B0011US-/product_2795213_2-CA_1_20001,ZA1B0011US,
5,"Acer Liquid Zest 5"" Unlocked Smart Phone, 8 GB (HM.HUEAA.002)",$99.75,https://www.staples.ca/en/Acer-Liquid-Zest-5-Unlocked-Smart-Phone-8-GB-HM-HUEAA-002-/product_2508902_2-CA_1_20001,HM.HUEAA.002,
6,"Motorola Moto G 3rd Gen Smartphone, Black",$229.95,https://www.staples.ca/en/Motorola-Moto-G-3rd-Gen-Smartphone-Black/product_2057011_2-CA_1_20001,00743NACRTL,
7,"Samsung Galaxy J1 (SM-J120WZKAXAC) 4.5"" Unlocked Smartphone",$149.73,https://www.staples.ca/en/Samsung-Galaxy-J1-SM-J120WZKAXAC-4-5-Unlocked-Smartphone/product_2300569_2-CA_1_20001,SMJ120WZKAXAC,
8,"Motorola Refurbished Moto G 3rd Gen Smartphone, Black",$199.95,https://www.staples.ca/en/Motorola-Refurbished-Moto-G-3rd-Gen-Smartphone-Black/product_2472406_2-CA_1_20001,00743NACRTLR,
9,"SKY 5.0 Pro Smartphone Unlocked, 1.2 GHz Quad-Core, 16 GB, Dark Grey",$99.82,https://www.staples.ca/en/SKY-5-0-Pro-Smartphone-Unlocked-1-2-GHz-Quad-Core-16-GB-Dark-Grey/product_2627652_2-CA_1_20001,853582007208,
10,"Acer Liquid Zest Plus 5.5"" Unlocked Smart Phone, 16 GB (HM.HVSAA.002)",$199.83,https://www.staples.ca/en/Acer-Liquid-Zest-Plus-5-5-Unlocked-Smart-Phone-16-GB-HM-HVSAA-002-/product_2508903_2-CA_1_20001,HM.HVSAA.002,
11,"Acer Liquid Zest 5"" Refurbished Unlocked Smartphone, 8 GB  (HM.HUEAA.002R)",$91.99,https://www.staples.ca/en/Acer-Liquid-Zest-5-Refurbished-Unlocked-Smartphone-8-GB-HM-HUEAA-002R-/product_2755149_2-CA_1_20001,HM.HUEAA.002R,
12,"BLU Refurbished Studio 6.0 HD Smartphone, Unlocked, Black",$229.72,https://www.staples.ca/en/BLU-Refurbished-Studio-6-0-HD-Smartphone-Unlocked-Black/product_2472394_2-CA_1_20001,2BLUD651UQBLA01,
13,"Acer Liquid Zest Plus 5.5"" Refurbished Unlocked Smartphone, 16 GB (HM.HVSAA.002R)",$189.83,https://www.staples.ca/en/Acer-Liquid-Zest-Plus-5-5-Refurbished-Unlocked-Smartphone-16-GB-HM-HVSAA-002R-/product_2755136_2-CA_1_20001,HM.HVSAA.002R,
14,"Motorola MOTO E 4GB Refurbished Smartphone, Unlocked",$149.92,https://www.staples.ca/en/Motorola-MOTO-E-4GB-Refurbished-Smartphone-Unlocked/product_1978333_2-CA_1_20001,XT1023BLACKR,
15,"BLU Studio G Smartphone, Unlocked, Black",$99.97,https://www.staples.ca/en/BLU-Studio-G-Smartphone-Unlocked-Black/product_1600875_2-CA_1_20001,2BLUD790UQBLA01,
16,"LG B220A 1.45"" Dual SIM Unlocked Cell Phone, Black",$39.99,https://www.staples.ca/en/LG-B220A-1-45-Dual-SIM-Unlocked-Cell-Phone-Black/product_2732698_2-CA_1_20001,B220A,
17,"ASUS ZenFone 3 Laser 5.5"" 32 GB Unlocked Smartphone, Silver (ZC551KL-S430-2G32GN-SL)",$279.00,https://www.staples.ca/en/ASUS-ZenFone-3-Laser-5-5-32-GB-Unlocked-Smartphone-Silver-ZC551KL-S430-2G32GN-SL-/product_2446831_2-CA_1_20001,ZC551KLS4302G32,
18,"Motorola Moto G4 Play Unlocked Smartphone, 16 GB (XT1607)",$249.99,https://www.staples.ca/en/Motorola-Moto-G4-Play-Unlocked-Smartphone-16-GB-XT1607-/product_2502631_2-CA_1_20001,01011NACRTL,
19,"Sky Devices Elite 5.5"" Unlocked Cell Phone, 1.3 GHz Octa Core, 16 GB, Grey (8511090075573)",$199.76,https://www.staples.ca/en/Sky-Devices-Elite-5-5-Unlocked-Cell-Phone-1-3-GHz-Octa-Core-16-GB-Grey-8511090075573-/product_2460737_2-CA_1_20001,851109007557,
20,"Motorola Refurbished 2nd Generation Moto X, Unlocked",$329.99,https://www.staples.ca/en/Motorola-Refurbished-2nd-Generation-Moto-X-Unlocked/product_2472396_2-CA_1_20001,00641NACRTLR,
21,"Samsung Galaxy Xcover 4 5"" Unlocked Cell Phone, 16 GB, 1.4 GHz Exynos 7570, Android 7.0 Nougat, Black (SM-G390WZKAXAC)",$324.59,https://www.staples.ca/en/Samsung-Galaxy-Xcover-4-5-Unlocked-Cell-Phone-16-GB-1-4-GHz-Exynos-7570-Android-7-0-Nougat-Black-SM-G390WZKAXAC-/product_2730279_2-CA_1_20001,SM-G390WZKAXAC,
22,"Motorola (XT1064) MOTO G 2nd Generation Refurbished Smartphone, 8GB, Unlocked",$199.95,https://www.staples.ca/en/Motorola-XT1064-MOTO-G-2nd-Generation-Refurbished-Smartphone-8GB-Unlocked/product_1978335_2-CA_1_20001,00491NACRTLR,
23,"Samsung Galaxy S7 5.1"", 32 GB, SIM Lock Smartphone, Silver (SM-G930WZSAXAC)",$779.00,https://www.staples.ca/en/Samsung-Galaxy-S7-5-1-32-GB-SIM-Lock-Smartphone-Silver-SM-G930WZSAXAC-/product_2606289_2-CA_1_20001,SM-G930WZSAXAC,
24,"ASUS ZenFone 3 Zoom 5.5"" Unlocked Cell Phone, 32 GB, 2.0 GHz Snapdragon 625, Android 6.0, Navy Black (ZE553KL-S625-3G32G-BK)",$479.00,https://www.staples.ca/en/ASUS-ZenFone-3-Zoom-5-5-Unlocked-Cell-Phone-32-GB-2-0-GHz-Snapdragon-625-Android-6-0-Navy-Black-ZE553KL-S625-3G32G-BK-/product_2719518_2-CA_1_20001,ZE553KLS6253G32,
25,"BlackBerry KEYone 4.5"" Unlocked Smartphone, 32GB, 2.0 GHz Snapdragon 625, Android 7.1 Nougat, Silver (PRD-63116-001)",$729.99,https://www.staples.ca/en/BlackBerry-KEYone-4-5-Unlocked-Smartphone-32GB-2-0-GHz-Snapdragon-625-Android-7-1-Nougat-Silver-PRD-63116-001-/product_2736572_2-CA_1_20001,PRD-63116-001,
26,"BlackBerry DTEK50 5.2"" Secure Android Unlocked Smartphone, Black (PRD-62980-002)",$429.43,https://www.staples.ca/en/BlackBerry-DTEK50-5-2-Secure-Android-Unlocked-Smartphone-Black-PRD-62980-002-/product_2411607_2-CA_1_20001,PRD-62980-002,
27,BlackBerry DTEK60 BBA100-1 32GB Unlocked GSM 4G LTE Quad-Core Android Phone w/ 21MP Camera - Black,$639.99,https://www.staples.ca/en/BlackBerry-DTEK60-BBA100-1-32GB-Unlocked-GSM-4G-LTE-Quad-Core-Android-Phone-w-21MP-Camera-Black/product_2465930_2-CA_1_20001,BBA100-1,
28,"Motorola MOTO E4 5-inch Unlocked Cell Phone, 16 GB, 1.4 GHz Quad-core, Android 7.1.1 Nougat, Black (01187NACRTL)",$249.95,https://www.staples.ca/en/Motorola-MOTO-E4-5-inch-Unlocked-Cell-Phone-16-GB-1-4-GHz-Quad-core-Android-7-1-1-Nougat-Black-01187NACRTL-/product_2721107_2-CA_1_20001,01187NACRTL,
29,"ASUS MSM8996 Pro Zenfone AR 5.7” Unlocked Smartphone, 64GB, Black (ZS571KL-S821-6G64G-BK)",$899.99,https://www.staples.ca/en/ASUS-MSM8996-Pro-Zenfone-AR-5-7-Unlocked-Smartphone-64GB-Black-ZS571KL-S821-6G64G-BK-/product_2769777_2-CA_1_20001,ZS571KLS8216G64,
30,"Samsung Galaxy S8 5.8"", 64 GB, SIM Lock Smartphone","$1,035.00",https://www.staples.ca/en/Samsung-Galaxy-S8-5-8-64-GB-SIM-Lock-Smartphone/product_SS6215664_2-CA_1_20001,none,
31,"BLU Refurbished Studio G Smartphone, Unlocked, Black (2BLUD790UQBLA01)",$109.95,https://www.staples.ca/en/BLU-Refurbished-Studio-G-Smartphone-Unlocked-Black-2BLUD790UQBLA01-/product_2472393_2-CA_1_20001,2BLUD790UQBLA01,
32,"Samsung Galaxy S8 Plus 6.2"", 64 GB, SIM Lock Smartphone","$1,115.00",https://www.staples.ca/en/Samsung-Galaxy-S8-Plus-6-2-64-GB-SIM-Lock-Smartphone/product_SS6215665_2-CA_1_20001,none,
33,"Motorola Moto Z Play XT1635 5.5"" Unlocked Smart Phone, 32 GB, Lunar Grey (01026NACRTL)",$549.99,https://www.staples.ca/en/Motorola-Moto-Z-Play-XT1635-5-5-Unlocked-Smart-Phone-32-GB-Lunar-Grey-01026NACRTL-/product_2512420_2-CA_1_20001,01026NACRTL,
34,"Motorola Moto G4 Plus 5.5"" Unlocked Android Smartphone, Black (01002NACRTL)",$449.00,https://www.staples.ca/en/Motorola-Moto-G4-Plus-5-5-Unlocked-Android-Smartphone-Black-01002NACRTL-/product_2409023_2-CA_1_20001,01002NACRTL,
35,"Samsung Galaxy J1 4.5"" Refurbished Unlocked Smartphone (SM-J120WZKAXACR)",$142.99,https://www.staples.ca/en/Samsung-Galaxy-J1-4-5-Refurbished-Unlocked-Smartphone-SM-J120WZKAXACR-/product_2755150_2-CA_1_20001,SM-J120WZKAXACR,
36,"BlackBerry DTEK50 Refurbished 5.2"" Secure Android Unlocked Smartphone, Black (PRD-62980-002)",$379.43,https://www.staples.ca/en/BlackBerry-DTEK50-Refurbished-5-2-Secure-Android-Unlocked-Smartphone-Black-PRD-62980-002-/product_2705903_2-CA_1_20001,74293Z,
37,Sky Devices 5.0LW LTE Unlocked Smartphone,$159.95,https://www.staples.ca/en/Sky-Devices-5-0LW-LTE-Unlocked-Smartphone/product_SS5125622_2-CA_1_20001,none,
38,"Motorola Refurbished Moto E 2nd Generation Smartphone, 8GB, Unlocked, Black (2023DQ)",$189.00,https://www.staples.ca/en/Motorola-Refurbished-Moto-E-2nd-Generation-Smartphone-8GB-Unlocked-Black-2023DQ-/product_1671694_2-CA_1_20001,2023DQ,
39,"Samsung Galaxy S7 5.1"" Smartphone, 32 GB Flash, 2.3 GHz Octa-core, Android, Black (SM-G930WZKAXAC)",$779.00,https://www.staples.ca/en/Samsung-Galaxy-S7-5-1-Smartphone-32-GB-Flash-2-3-GHz-Octa-core-Android-Black-SM-G930WZKAXAC-/product_2606288_2-CA_1_20001,SM-G930WZKAXAC,
40,"ASUS ZenFone 3 5.5"" 64 GB Unlocked Smartphone, White (ZE552KL-S625-4G64G-WH)",$429.00,https://www.staples.ca/en/ASUS-ZenFone-3-5-5-64-GB-Unlocked-Smartphone-White-ZE552KL-S625-4G64G-WH-/product_2455171_2-CA_1_20001,ZE552KLS6254G64,
41,"Samsung Galaxy A5 5.2"", 32 GB, SIM Lock Smartphone, Blue (SM-A520WZBAXAC)",$525.00,https://www.staples.ca/en/Samsung-Galaxy-A5-5-2-32-GB-SIM-Lock-Smartphone-Blue-SM-A520WZBAXAC-/product_2695944_2-CA_1_20001,none,
42,"Sky Devices 5.0W Dual Micro SIM Unlocked Cell Phone, 4 GB Storage, 1.3 GHz Quad-Core Processor, White, (855984005219)",$124.95,https://www.staples.ca/en/Sky-Devices-5-0W-Dual-Micro-SIM-Unlocked-Cell-Phone-4-GB-Storage-1-3-GHz-Quad-Core-Processor-White-855984005219-/product_2275737_2-CA_1_20001,855984005219,
43,"Samsung Galaxy Note8 6.3"", 64 GB, SIM Lock Smartphone","$1,299.00",https://www.staples.ca/en/Samsung-Galaxy-Note8-6-3-64-GB-SIM-Lock-Smartphone/product_SS7282861_2-CA_1_20001,none,
44,"BLU Studio G2 HD 5"" Unlocked Cell Phone, 1.3 GHz Quad-Core, 8 GB, Grey (S550Q)",$129.99,https://www.staples.ca/en/BLU-Studio-G2-HD-5-Unlocked-Cell-Phone-1-3-GHz-Quad-Core-8-GB-Grey-S550Q-/product_2636530_2-CA_1_20001,S550Q,
45,"BLU Grand Max 5"" Unlocked Cell Phone, 1.3 GHz Quad-Core, 8 GB, Grey (G110Q)",$149.99,https://www.staples.ca/en/BLU-Grand-Max-5-Unlocked-Cell-Phone-1-3-GHz-Quad-Core-8-GB-Grey-G110Q-/product_2636533_2-CA_1_20001,G110Q,
46,"NUU Mobile A3L 5.0"" Touchscreen Android™ Smartphone with LTE",$159.99,https://www.staples.ca/en/NUU-Mobile-A3L-5-0-Touchscreen-Android-Smartphone-with-LTE/product_SS6446947_2-CA_1_20001,none,
47,ANS H450R Rugged Android Unlocked Smartphone,$229.99,https://www.staples.ca/en/ANS-H450R-Rugged-Android-Unlocked-Smartphone/product_2396833_2-CA_1_20001,H450R,
48,"Samsung Galaxy J3 Refurbished Unlocked 5.0"" Smartphone, 16 GB  (SM-J320WZAAXACR)",$205.99,https://www.staples.ca/en/Samsung-Galaxy-J3-Refurbished-Unlocked-5-0-Smartphone-16-GB-SM-J320WZAAXACR-/product_2755124_2-CA_1_20001,SM-J320WZAAXACR,
49,"BlackBerry Classic Refurbished Smartphone, Black, Unlocked",$399.99,https://www.staples.ca/en/BlackBerry-Classic-Refurbished-Smartphone-Black-Unlocked/product_2477944_2-CA_1_20001,PRD-59921-009R,
50,CAT S60 Unlocked GSM Rugged Smartphone (CS60-SUB-USA-UN),$899.00,https://www.staples.ca/en/CAT-S60-Unlocked-GSM-Rugged-Smartphone-CS60-SUB-USA-UN-/product_2438619_2-CA_1_20001,CS60-SUB-USA-UN,
51,"Motorola Refurbished 2nd Generation Moto X, 16GB, Unlocked, Black (00690NACRTL)",$399.00,https://www.staples.ca/en/Motorola-Refurbished-2nd-Generation-Moto-X-16GB-Unlocked-Black-00690NACRTL-/product_1798400_2-CA_1_20001,00641NACRTL,
52,"JSR INNOS i7 Unlocked Smartphone, 4.7"" HD Display, Qualcomm Quad-Core, 1GB RAM, 4GB ROM, Black",$159.00,https://www.staples.ca/en/JSR-INNOS-i7-Unlocked-Smartphone-4-7-HD-Display-Qualcomm-Quad-Core-1GB-RAM-4GB-ROM-Black/product_1944810_2-CA_1_20001,887003000646,
53,"BlackBerry Z10 Refurbished Smartphone, Unlocked, Black",$229.99,https://www.staples.ca/en/BlackBerry-Z10-Refurbished-Smartphone-Unlocked-Black/product_1978330_2-CA_1_20001,PRD-451-012R,
54,"Motorola Refurbished MOTO G Smartphone, 16GB, Unlocked, Black (XT1034)",$249.00,https://www.staples.ca/en/Motorola-Refurbished-MOTO-G-Smartphone-16GB-Unlocked-Black-XT1034-/product_1013953_2-CA_1_20001,XT1034,
55,"Motorola Moto G 5"" Unlocked Smartphone, 8GB, Android 4.4.2, White (00442NACRTL)",$275.00,https://www.staples.ca/en/Motorola-Moto-G-5-Unlocked-Smartphone-8GB-Android-4-4-2-White-00442NACRTL-/product_2759194_2-CA_1_20001,00442NACRTL,
56,"RCA 6"" Unlocked Cell Phone, 8 GB, 1 GHz Quad-Core, Android 5.1, Black (RLTP6067-BLACK)",$149.99,https://www.staples.ca/en/RCA-6-Unlocked-Cell-Phone-8-GB-1-GHz-Quad-Core-Android-5-1-Black-RLTP6067-BLACK-/product_2722520_2-CA_1_20001,RLTP6067-BLACK,
57,"LG 5.0"" K7 AS330 Unlocked Smartphone, 8GB, Titan, Refurbished, English",$189.99,https://www.staples.ca/en/LG-5-0-K7-AS330-Unlocked-Smartphone-8GB-Titan-Refurbished-English/product_2401271_2-CA_1_20001,AS330,
58,"Sky Devices 4.5D Unlocked Cell Phone, 4 GB Storage, 1.3 GHz Quad-Core Processor",$109.95,https://www.staples.ca/en/Sky-Devices-4-5D-Unlocked-Cell-Phone-4-GB-Storage-1-3-GHz-Quad-Core-Processor/product_SS5028190_2-CA_1_20001,none,
59,"NUU Mobile Z8 16GB 5.5"" FHD LTE Unlocked Android™ Smartphone (Z816GBUSBLK)",$359.99,https://www.staples.ca/en/NUU-Mobile-Z8-16GB-5-5-FHD-LTE-Unlocked-Android-Smartphone-Z816GBUSBLK-/product_2716197_2-CA_1_20001,Z816GBUSBLK,
