ID,Name,Price,Link,Images,Model
15,"Yuntab 7"" 4G Q88 Allwinner A33 Quad-core Tablet PC, Capacitive, Google Android 4.4 ,with Dual Camera Google Play Pre-loaded, External 3G ,3D-Game Supported 5 Point Multi Touch Screen (Green)",CDN$ 59.99,https://www.amazon.ca/Yuntab-Allwinner-Quad-core-Capacitive-Pre-loaded/dp/B01JFV7YJE/ref=sr_1_53/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-53,https://images-na.ssl-images-amazon.com/images/I/41aOIADQBaL._AA160_.jpg,none
16,Dragon Touch Kids Tablet 7 inch Kidoz Pre installed with Bonus Disney Games App and Audio Book -- GMS Certified-Pink,CDN$ 99.99,https://www.amazon.ca/Dragon-Touch-Tablet-installed-Certified-Pink/dp/B01ICY8SIQ/ref=sr_1_29/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-29,https://images-na.ssl-images-amazon.com/images/I/51UjEU81E3L._AA160_.jpg, Y88X PLUS KIDS PK
17,"Samsung Galaxy Tab A 8""; 16 GB Wifi Tablet (Smoky Titanium) SM-T350NZAAXAR",CDN$ 249.00,https://www.amazon.ca/Samsung-Galaxy-Tablet-Titanium-SM-T350NZAAXAR/dp/B00V49LL90/ref=lp_2690953011_1_4/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-4,https://images-na.ssl-images-amazon.com/images/I/41ePBRdU3XL._AA160_.jpg, SM-T350NZAAXAR
18,"BEISTA 10.1 inch Android 5.1 Lollipop unlocked smart phone tablets PC Webcam 2G, 3G/Wifi 2GB+16GB Quad-Core Phone googleTablet, Bluetooth, GPS, IPS touch screen 800X1280 cellphone(black)",CDN$ 114.99,https://www.amazon.ca/BEISTA-Quad-Core-googleTablet-Bluetooth-cellphone/dp/B01NANHS2K/ref=sr_1_77/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-77,https://images-na.ssl-images-amazon.com/images/I/41icmYt-12L._AA160_.jpg, K107-CG
19,"Apple iPad Pro (128GB, Wi-Fi, Space Gray) - 12.9"" Display","CDN$ 1,149.00",https://www.amazon.ca/Apple-iPad-128GB-Wi-Fi-Space/dp/B0155OD1ME/ref=sr_1_54/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-54,https://images-na.ssl-images-amazon.com/images/I/41xVoD0xw+L._AA160_.jpg,none
20,"Acer Aspire Switch Alpha 12 SA5-271-55Q6 12” QHD 2-in-1 Tablet & Laptop  (Core i5, 8GB RAM, 256GB SSD)",CDN$ 989.00,https://www.amazon.ca/Acer-Aspire-Switch-SA5-271-55Q6-Tablet/dp/B01JRZBS3G/ref=sr_1_30/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-30,https://images-na.ssl-images-amazon.com/images/I/51e1lI9o4ZL._AA160_.jpg, SA5-271-55Q6
21,"Ubiquiti Networks ""NanoStation Loco M2, antenna""",CDN$ 73.43,https://www.amazon.ca/Ubiquiti-Networks-NanoStation-Loco-antenna/dp/B00DCNRTAG/ref=sr_1_55/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-55,https://images-na.ssl-images-amazon.com/images/I/21s2vy5glSL._AA160_.jpg, LOCOM2
22,"Apple iPad mini 4 (128GB, Wi-Fi, Space Gray)",CDN$ 489.99,https://www.amazon.ca/Apple-iPad-128GB-Wi-Fi-Space/dp/B016PW4NX6/ref=lp_2690953011_1_5/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-5,https://images-na.ssl-images-amazon.com/images/I/41gwGmUBsBL._AA160_.jpg, MK9N2LL/A
23,9.7 inch Tablet Octa Core 2560X1600 IPS Bluetooth RAM 4GB ROM 64GB 8.0MP 3G MTK6592 Dual sim card Phone Call Tablets PC Android 5.1 Lollipop GPS electronics 7 8 9 10 Black,CDN$ 149.98,https://www.amazon.ca/2560X1600-Bluetooth-MTK6592-Lollipop-electronics/dp/B01DH1TWCK/ref=sr_1_78/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-78,https://images-na.ssl-images-amazon.com/images/I/41PI3v1fBpL._AA160_.jpg, 6.07E+11
24,"[1 Bonus item] Simbans Tango 10 inch tablet with Keyboard 2-in-1 Android 6.0 Marshmallow tablet 10.1 inch IPS screen, Quad Core, HDMI, 16GB Tablet PC, 2 + 5 MP Camera, GPS, WiFi, USB, Bluetooth",CDN$ 154.95,https://www.amazon.ca/Simbans-Keyboard-Android-Marshmallow-Bluetooth/dp/B01LCNFMK6/ref=sr_1_31/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-31,https://images-na.ssl-images-amazon.com/images/I/511xUQJzo5L._AA160_.jpg, TAN
25,"Samsung Galaxy Tab A 7""; 8 GB Wifi Tablet (White) SM-T280NZWAXAR",CDN$ 159.95,https://www.amazon.ca/Samsung-Galaxy-Tablet-White-SM-T280NZWAXAR/dp/B01AZ7LQ00/ref=sr_1_56/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-56,https://images-na.ssl-images-amazon.com/images/I/41lUttZEQ1L._AA160_.jpg, SM-T280NZWAXAR
26,"LeapFrog Leappad3 Kids Learning Tablet, Green (French)",CDN$ 98.88,https://www.amazon.ca/LeapFrog-Leappad3-Learning-Tablet-French/dp/B00JFTGG7I/ref=sr_1_79/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-79,https://images-na.ssl-images-amazon.com/images/I/51cprGE2XtL._AA160_.jpg, 81500
27,"Apple iPad mini 4 (128GB, Wi-Fi, Gold)",CDN$ 489.99,https://www.amazon.ca/Apple-iPad-mini-128GB-Wi-Fi/dp/B016PUQWMI/ref=lp_2690953011_1_6/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-6,https://images-na.ssl-images-amazon.com/images/I/41qKoEV4TxL._AA160_.jpg, MK9Q2LL/A
28,"Apple iPad Air MD789LL/A (32 GB, Wi-Fi, White with Silver)",CDN$ 349.99,https://www.amazon.ca/Apple-MD789LL-Wi-Fi-White-Silver/dp/B00G2Y5YIG/ref=sr_1_32/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-32,https://images-na.ssl-images-amazon.com/images/I/41YRsgabGuL._AA160_.jpg, MD789LL/A
29,"Yuntab 8GB Y88 Allwinner A33 7 inch tablet pc Android Quad-core Tablet PC, 1024*600 Capacitive, Google Android 4.4 ,with Dual Camera Google Play Pre-loaded, External 3G ,3D-Game Black",CDN$ 56.99,https://www.amazon.ca/Yuntab-Allwinner-Quad-core-Capacitive-Pre-loaded/dp/B00UMY1B8O/ref=sr_1_57/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-57,https://images-na.ssl-images-amazon.com/images/I/41OYrMFmVLL._AA160_.jpg,none
30,"Asus ZenPad Z300M-A2-GR 16GB Tablet (Dark Grey, 10.1-Inch)",CDN$ 209.99,https://www.amazon.ca/Asus-ZenPad-Z300M-A2-GR-Tablet-10-1-Inch/dp/B01F57BNG2/ref=lp_2690953011_1_7/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-7,https://images-na.ssl-images-amazon.com/images/I/41j7Cy9Pj5L._AA160_.jpg, Z300M-A2-GR
31,"Acer 10.1"" HD Iconia Tablet with Android 6.0 Marshmallow (1GB RAM, 16GB Storage)",CDN$ 199.99,https://www.amazon.ca/Acer-Iconia-Android-Marshmallow-Storage/dp/B01MECEUTY/ref=sr_1_80/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-80,https://images-na.ssl-images-amazon.com/images/I/51-Z17BM4vL._AA160_.jpg, NT.LCNAA.001
32,Samsung Galaxy Tab 4 (10.1-Inch 16GB White Wi-Fi) SM-T530 - International Version,CDN$ 299.00,https://www.amazon.ca/Samsung-Galaxy-10-1-Inch-White-SM-T530/dp/B00KXTHBS2/ref=sr_1_81/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-81,https://images-na.ssl-images-amazon.com/images/I/41YF1FByIwL._AA160_.jpg, SM-T530
33,"Samsung Galaxy Tab E 9.6"" 16GB Android 5.0 Lollipop Tablet - White",CDN$ 229.99,https://www.amazon.ca/Samsung-Galaxy-Android-Lollipop-Tablet/dp/B0161UWGRM/ref=lp_2690953011_1_8/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-8,https://images-na.ssl-images-amazon.com/images/I/41XGAX9Z+IL._AA160_.jpg, SM-T560NZWU
34,"Dragon Touch Y88X Plus 7 inch Kids Tablet Disney Edition, Quad Core Android 5.1 Lollipop, IPS Display, Kidoz Kids App Pre-Installed w/ Bonus Disney Authorized Games App and Audio Book -GMS Certified-Red",CDN$ 99.99,https://www.amazon.ca/Dragon-Touch-Y88X-Pre-Installed-Certified-Red/dp/B01LGOS7RQ/ref=sr_1_58/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-58,https://images-na.ssl-images-amazon.com/images/I/51weGGIDfwL._AA160_.jpg, Y88X PLUS KIDS-RD
35,GoPro HERO4 BLACK,CDN$ 429.95,https://www.amazon.ca/GoPro-MAIN-91068-HERO4-BLACK/dp/B00NIYNUF2/ref=sr_1_33/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-33,https://images-na.ssl-images-amazon.com/images/I/51xtoYZlZZL._AA160_.jpg, MAIN-91068
36,ASUS VivoBook Flip TP201SA-DB01T Convertible Laptop (Grey),CDN$ 499.99,https://www.amazon.ca/ASUS-VivoBook-TP201SA-DB01T-Convertible-Laptop/dp/B01FV2AGPU/ref=sr_1_82/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-82,https://images-na.ssl-images-amazon.com/images/I/410pIzzmGsL._AA160_.jpg, TP201SA-DB01T
37,"Lenovo Tablet 10.1"" HD Touchscreen 1280 x 800 (2 GB RAM, Qualcomm Quad-core 1.30 GHz, 16GB Storage, Android 6.0 OS, ZA1U0003US)",CDN$ 174.99,https://www.amazon.ca/Lenovo-Touchscreen-Qualcomm-Quad-core-ZA1U0003US/dp/B01MR3FS4F/ref=lp_2690953011_1_9/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-9,https://images-na.ssl-images-amazon.com/images/I/51XMQ7gjBcL._AA160_.jpg, Lenovo TB-X103F
38,Aluratek Cinepad Tablet. 7.0-Inch Screen. 4gb. Multi-Touch Capacitive Screen. Wi,CDN$ 274.78,https://www.amazon.ca/Aluratek-Cinepad-7-0-Inch-Multi-Touch-Capacitive/dp/B00B21Y2Q4/ref=sr_1_34/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-34,https://images-na.ssl-images-amazon.com/images/I/411ggXKhxWL._AA160_.jpg, AT208F
39,"Apple iPad with WiFi, 32GB, Gold (2017 Model)",CDN$ 616.21,https://www.amazon.ca/Apple-iPad-WiFi-32GB-Model/dp/B01LTIORCI/ref=sr_1_59/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-59,https://images-na.ssl-images-amazon.com/images/I/41mDl3DQOML._AA160_.jpg, MPGT2LL/A
40,"Apple iPad 4 with Retina Display MD513LL/A (16GB, Wi-Fi, White)",CDN$ 250.00,https://www.amazon.ca/Apple-Retina-Display-MD513LL-Wi-Fi/dp/B009W9BQMQ/ref=sr_1_83/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-83,https://images-na.ssl-images-amazon.com/images/I/51aSOGhyx6L._AA160_.jpg, MD513LL/A
41,"Microsoft Surface Pro 4 i5 (256GB, 8GB RAM)","CDN$ 1,349.00",https://www.amazon.ca/Microsoft-Surface-Pro-256GB-8GB/dp/B01606IDL0/ref=lp_2690953011_1_10/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-10,https://images-na.ssl-images-amazon.com/images/I/41yRDqilgHL._AA160_.jpg, CR3-00001
42,"CHUWI Hi10 Plus Windows 10/Android 5.1 Dual Boot 2-in-1 Tablet PC, 10.8"" Full HD Display, 3:2 Aspect Ratio IPS Screen, featuring Intel X5 Cherry Trail Z8350 Quad Core, 4GB RAM/64GB ROM and Wifi",CDN$ 255.13,https://www.amazon.ca/CHUWI-Windows-Android-Tablet-Display/dp/B01NCO6P93/ref=sr_1_60/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-60,https://images-na.ssl-images-amazon.com/images/I/51IKM07XYrL._AA160_.jpg,none
43,"[3 Bonus items] Simbans Presto 10 inch tablet 32GB, Android 6 Marshmallow tablet 10.1 inch IPS screen, Quad Core, HDMI, 1GB Tablet PC, 2M + 5M Camera, GPS, WiFi, USB, Bluetooth, 10"" Tablet Computer",CDN$ 159.95,https://www.amazon.ca/Simbans-Android-Marshmallow-Bluetooth-Computer/dp/B01DZDLDB8/ref=sr_1_84/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-84,https://images-na.ssl-images-amazon.com/images/I/51mZr0G-ynL._AA160_.jpg, PRS2
44,"iPad Pro 9.7-inch  (32GB, Wi-Fi,  Space Gray) 2016 Model",CDN$ 639.99,https://www.amazon.ca/iPad-9-7-inch-Wi-Fi-Space-Model/dp/B01D3NUJEC/ref=sr_1_35/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-35,https://images-na.ssl-images-amazon.com/images/I/41PO9iRdo7L._AA160_.jpg, MLMN2LL/A
45,"Apple iPad mini 4 (128GB, Wi-Fi, Silver)",CDN$ 489.99,https://www.amazon.ca/Apple-iPad-128GB-Wi-Fi-Silver/dp/B016PT10XA/ref=lp_2690953011_1_11/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-11,https://images-na.ssl-images-amazon.com/images/I/41VuNciN16L._AA160_.jpg, MK9P2LL/A
46,10 inch Tablet PC Octa Core IPS Bluetooth RAM 4GB ROM 64GB 8.0MP 3G Dual sim Phone Call Android 5.1 Lollipop GPS 10.1 White,CDN$ 152.99,https://www.amazon.ca/Tablet-Bluetooth-8-0MP-Android-Lollipop/dp/B01EX7OR6S/ref=sr_1_61/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-61,https://images-na.ssl-images-amazon.com/images/I/51x68Ulr7kL._AA160_.jpg, B-101
47,NPOLE Tablet Android 16G 1G IPS 7 Inch Quad Core CPU Dual Camera HD Video 3D Game Supported (White),CDN$ 79.99,https://www.amazon.ca/NPOLE-Tablet-Android-Camera-Supported/dp/B01MQE4SFX/ref=sr_1_36/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-36,https://images-na.ssl-images-amazon.com/images/I/51vHUODCfUL._AA160_.jpg,none
48,"Microsoft Surface Book (512GB, 16GB RAM, Intel Core i7, NVIDIA GeForce graphics)","CDN$ 2,800.00",https://www.amazon.ca/Microsoft-Surface-NVIDIA-GeForce-graphics/dp/B0163GNS5S/ref=sr_1_85/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-85,https://images-na.ssl-images-amazon.com/images/I/419JhZ2ylwL._AA160_.jpg, CR7-00001
49,"ASUS ZENPAD Z170C-A1-BK 7"" 16 GB Tablet",CDN$ 119.72,https://www.amazon.ca/ASUS-ZENPAD-Z170C-A1-BK-16-Tablet/dp/B010FGJKWC/ref=lp_2690953011_1_12/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-12,https://images-na.ssl-images-amazon.com/images/I/41N9U+e2cOL._AA160_.jpg, Z170C-A1-BK
50,"Microsoft Surface Book (256GB, 8GB RAM, Intel Core i5, NVIDIA GeForce graphics)","CDN$ 2,449.99",https://www.amazon.ca/Microsoft-Surface-NVIDIA-GeForce-graphics/dp/B0163GS05Q/ref=sr_1_62/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-62,https://images-na.ssl-images-amazon.com/images/I/419JhZ2ylwL._AA160_.jpg, SX3-00001
51,"Kobo Arc 7"" 32GB Touchscreen Colour eReader / Tablet, Wi-Fi - White",CDN$ 105.00,https://www.amazon.ca/Arc-Touchscreen-Colour-eReader-Tablet/dp/B073RTGFMG/ref=sr_1_37/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-37,https://images-na.ssl-images-amazon.com/images/I/41x0+FANNUL._AA160_.jpg, acr7 32gb
52,"Microsoft Surface Pro 3, 12"" Tablet, (Intel i5, 8GB RAM, 256GB SSD , Windows 10)",CDN$ 949.00,https://www.amazon.ca/Microsoft-Surface-Tablet-Intel-Windows/dp/B012DTDXEK/ref=sr_1_86/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-86,https://images-na.ssl-images-amazon.com/images/I/41mk24fbh4L._AA160_.jpg, PS2-00017
53,"ASUS Zenpad 8"" IPS WXGA 189 PPI, MTK 8163 Quad-Core, Dark Grey (Z380M-A2-GR)",CDN$ 167.80,https://www.amazon.ca/ASUS-Zenpad-WXGA-Quad-Core-Z380M-A2-GR/dp/B01FGCXUDU/ref=lp_2690953011_1_13/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-13,https://images-na.ssl-images-amazon.com/images/I/41JYmgGBhRL._AA160_.jpg, Z380M-A2-GR
54,"Fengxiang FX-10,10 inch 3G Dual sim Unlocked Android Tablet PC Octa Core,RAM 4GB,ROM 64GB, IPS, Bluetooth ,Dual sim Wcdma+GSM Phone, 8.0MP Camera, Android 5.1 Lollipop-Black",CDN$ 149.00,https://www.amazon.ca/Fengxiang-Unlocked-Android-Bluetooth-Lollipop-Black/dp/B07198J9C9/ref=sr_1_63/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-63,https://images-na.ssl-images-amazon.com/images/I/51Xr5VsvfrL._AA160_.jpg,none
55,"Apple iPad with Retina Display MD510LL/A (16GB, Wi-Fi, Black) 4th Generation",CDN$ 249.99,https://www.amazon.ca/Apple-Retina-Display-MD510LL-Generation/dp/B009W8YQ6K/ref=sr_1_38/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-38,https://images-na.ssl-images-amazon.com/images/I/51fQDHDiO0L._AA160_.jpg, MD510LL/A
56,Sony PlayStation 4 Pro,CDN$ 462.00,https://www.amazon.ca/Sony-3001510-PlayStation-4-Pro/dp/B01LOP8EZC/ref=sr_1_87/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-87,https://images-na.ssl-images-amazon.com/images/I/41GGPRqTZtL._AA160_.jpg, 3001510
57,Samsung Galaxy Tab E 9.6 WXGA Quad Core 1.2GHZ 1.5GB 16GB 5.0MP MicroSD Android 5.0 Tablet - Black,CDN$ 179.99,https://www.amazon.ca/Samsung-Galaxy-1-2GHZ-MicroSD-Android/dp/B0161UWH76/ref=lp_2690953011_1_14/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-14,https://images-na.ssl-images-amazon.com/images/I/41xf1wkaLmL._AA160_.jpg, SM-T560NZKU
58,"Acer 7"" HD Iconia Tablet with Android 6.0 Marshmallow (1GB RAM, 16GB Storage)",CDN$ 119.99,https://www.amazon.ca/Acer-Iconia-Android-Marshmallow-Storage/dp/B01MDTET7W/ref=sr_1_64/141-0828059-9355510?s=pc&ie=UTF8&qid=1507249045&sr=1-64,https://images-na.ssl-images-amazon.com/images/I/41ejjxK0pEL._AA160_.jpg, NT.LCJAA.002
59,Samsung Galaxy Tab A 7-inch Tablet - White - SM-T280NZWAXAC,CDN$ 167.99,https://www.amazon.ca/Samsung-Galaxy-7-inch-Tablet-SM-T280NZWAXAC/dp/B01E1OSVV0/ref=sr_1_39/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-39,https://images-na.ssl-images-amazon.com/images/I/31uHAVS+bRL._AA160_.jpg, SM-T280NZWAXAC
60,"iPad Pro 9.7-inch  (32GB, Wi-Fi,  Silver) 2016 Model",CDN$ 649.99,https://www.amazon.ca/iPad-9-7-inch-Wi-Fi-Silver-Model/dp/B01D3L572S/ref=sr_1_88/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-88,https://images-na.ssl-images-amazon.com/images/I/41Jrg4UKJRL._AA160_.jpg, MLMP2LL/A
61,"Samsung Galaxy Tab 7"" E Lite 8GB Android 4.4 Tablet with Spreadtrum T-Shark Quad-Core Processor - White",CDN$ 95.66,https://www.amazon.ca/Samsung-Android-Spreadtrum-Quad-Core-Processor/dp/B01DS819JQ/ref=lp_2690953011_1_15/131-5613973-7815533?s=pc&ie=UTF8&qid=1507249045&sr=1-15,https://images-na.ssl-images-amazon.com/images/I/51cZFiwhcBL._AA160_.jpg, SM-T113NDWAXAC
62,New 10 inch Tablet PC 1280X800 IPS Octa Core RAM 2GB ROM 32GB 8.0MP Dual sim Phone Call Android 7.0 (black),CDN$ 154.99,https://www.amazon.ca/Tablet-1280X800-8-0MP-Phone-Android/dp/B06XY7GSYH/ref=sr_1_40/144-9474448-6407204?s=pc&ie=UTF8&qid=1507249045&sr=1-40,https://images-na.ssl-images-amazon.com/images/I/41zvzgwWOmL._AA160_.jpg,none
63,"Lenovo Ideapad 110s - 11.6"" Laptop - 2GB Memory, 32GB eMMC Flash Storage (White)(US Version, Imported)",CDN$ 252.00,https://www.amazon.ca/Lenovo-Ideapad-110s-Storage-Version/dp/B01N05RBC4/ref=sr_1_89/139-3205939-4759406?s=pc&ie=UTF8&qid=1507249045&sr=1-89,https://images-na.ssl-images-amazon.com/images/I/41K4std3sEL._AA160_.jpg, 80WG0001US
