ID,Name,ModelNumber,Price,Link,Images
10,"Elite X3 Elite x3 (X9U42UT#ABA) Tablet Qualcomm Snapdragon 820 (2.15 GHz) 4 GB Memory 64 GB eMMC 5.96"" 2560 x 1440 Touchscreen Windows 10 Mobile, Desk Dock Included",Elite x3 (X9U42UT#ABA),849.99,https://www.newegg.ca/Product/Product.aspx?Item=172-000F-00021CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/172-000F-00021CVF-S01.jpg?ex=2
11,"Lenovo YOGA Tab 3 8 ZA090094US Qualcomm APQ8009 (1.30GHz) 2 GB Memory 16 GB eMMC 8.0"" 1280 x 800 Tablet PC Android 5.1 (Lollipop) Black",ZA090094US,229.99,https://www.newegg.ca/Product/Product.aspx?Item=0EJ-001J-00124,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0EJ-001J-00124-V01.jpg?ex=2
12,"Lenovo Tab3 Essential ZA0R0029US MTK MT8127 1.30 GHz 1 GB Memory 8 GB Flash Storage 7"" IPS 1024 x 600 Tablet Android 5.0 (Lollipop) Ebony",ZA0R0029US,89.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16834331570,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/34-331-570-V13.jpg?ex=2
13,"Lenovo TAB3 10 Plus ZA0X0047US MTK MT8161 (1.30 GHz) 2 GB Memory 16 GB eMMC 10.1"" 1920 x 1200 Tablet PC Android 6.0 (Marshmallow) Slate Black",ZA0X0047US,279.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16834332567,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/34-332-567-V13.jpg?ex=2
14,Samsung Galaxy TabPro S SM-W703NZKAXAR 12.0-Inch Intel Core M3 6Y30 (0.90 GHz) / 4GB RAM 128GB SSD/ Windows 10 Pro Tablet (Black),Galaxy Tab SM-W703NZKAXAR,949.95,https://www.newegg.ca/Product/Product.aspx?Item=9SIA4C35449305,https://images10.newegg.com/ProductImageCompressAll300/A4S8_131042759592642523i5ngpb2qOl.jpg?ex=2
15,"SAMSUNG Galaxy Tab S3 SM-T820NZKAXAR Qualcomm APQ8096 (2.15 GHz) 4 GB Memory 32 GB Flash Storage 9.7"" 2048 x 1536 Tablet PC with S Pen Android 7.0 (Nougat) Black",SM-T820NZKAXAR,814.98,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF5336,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AC4Z_1_201704061493194936.jpg?ex=2
16,"iView 1070TPC-BL Quad Core Cortex A53 1.20 GHz 1 GB Memory 16 GB Flash Storage 10.1"" 1024 x 600 Tablet PC Android 6.0 (Marshmallow) Blue",1070TPC-BL,119.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIADGE5UD7789,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/34-757-042-V03.jpg?ex=2
17,"Apple iPad Pro 9.7"" Wi-Fi 256GB - Gold",iPad Pro,"1,049.00",https://www.newegg.ca/Product/Product.aspx?Item=N82E16858753834,https://images10.newegg.com/ProductImageCompressAll300/A00V_13131220223538658369PHQmqFd8.jpg?ex=2
18,"SAMSUNG Galaxy Tab S2 SM-T813NZWEXAR Qualcomm Snapdragon APQ8076 (1.8 GHz) 3 GB Memory 32 GB Flash Storage 9.7"" 2048 x 1536 Tablet Android 6.0 (Marshmallow) White",SM-T813NZWEXAR,756.6,https://www.newegg.ca/Product/Product.aspx?Item=9SIA90R5W25946,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1CZ_1_201607071142091195.jpg?ex=2
19,Acer Iconia Tab 10 A3-A30-18P1 10.1 inch Intel Atom Z3735F 1.3GHz/ 2GB DDR3L/ 16GB eMMC/ Android 5.0 Tablet (Blue),A3-A30-18P1,208.1,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF4529,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A62V_1_201609121297454684.jpg?ex=2
20,"SAMSUNG Galaxy Tab A 8.0 Qualcomm APQ8016 (1.20 GHz) 1.5 GB Memory 16 GB Flash Storage 8.0"" 1024 x 768 Tablet Android 5.0 (Lollipop) White",Galaxy Tab A 8.0,219.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7DC52T0745,https://images10.newegg.com/ProductImageCompressAll300/34-131-906-14.jpg?ex=2
21,"Apple iPad Pro Apple A9X 32 GB Flash Storage 9.7"" 2048 x 1536 Tablet iOS 9 Gold",iPad Pro,929.99,https://www.newegg.ca/Product/Product.aspx?Item=N82E16858753823,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A9K8_1_201607101458482774.jpg?ex=2
22,"ASUS ZenPad S 8.0"" Z580CB1BK Intel Atom Z3530 (1.33 GHz) 2 GB Memory 32 GB Flash Storage Android 5.0 (Lollipop) Tablet",Z580CB1BK,291.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD4T45737,https://images10.newegg.com/ProductImageCompressAll300/A1PC_1_20160523165486478.jpg?ex=2
23,"FILLA Prism MII Tablet - 10.1"" Display, Intel Baytrail Quad 1.3GHz, 2GB RAM, 64 GB eMMC, Windows 10",MII,175,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7R5837782,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/ACPJ_1_201706231857733558.jpg?ex=2
24,"Amazon - Fire HD 8 - 8"" - Tablet - 16GB 7th Generation, 2017 Release - Black",none,144.96,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAYY5WT5305,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A6V6_131417514186897682RXIfFPtjew.jpg?ex=2
25,"Apple iPad Pro Apple A9X 2.20 GHz 32 GB Flash Storage 12.9"" 2732 x 2048 Tablet iOS 9 Silver",iPad Pro,"1,197.29",https://www.newegg.ca/Product/Product.aspx?Item=9SIACBD58T1391,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/58-753-778-01.jpg?ex=2
26,"iRULU 10.1"" eXpro X1 Plus Tablet PC Allwinner A33 Android 6.0 Bluetooth 4.0 1024*600 Quadcore Tablets 5500mAh Battery With 10"" Keyboard Case 4 colors",none,129.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M5UE7036,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A4TX_131412961090278536A4C93vjssD.jpg?ex=2
27,"Universal iPad Pro Tablet Desktop Anti-Theft POS Stand Holder Enclosure with Lock & Key for Retail Kiosk, Compatible with iPad, iPad Air, 9.7""-12.9"" Tablet",none,95.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA76V5F17236,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A76V_131340955695618384QfUtLxqtAG.jpg?ex=2
28,"Microsoft Surface RT Tablet with Keyboard Cover - 2GB Memory 64GB 10.6"" Touchscreen Windows 8 RT (9JR-00002)",9JR-00002,916.86,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X6359,https://images10.newegg.com/ProductImageCompressAll300/34-735-011-09.jpg?ex=2
29,"iRULU 10.1"" eXpro X1 Plus Tablet PC Allwinner A33 Android 6.0 Bluetooth 4.0 1024*600 Capacitive Screen Dual Cameras Tablets 5500mAh Battery",none,119.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M5UE6984,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A4TX_131412939888469560v4VUxPYCox.jpg?ex=2
30,"Amazon Kindle Fire Quad Core Processor 16 GB Flash Storage 7"" Tablet Fire OS 5",Kindle Fire,138.22,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAYY5XS2082,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A98Y_1_201610051727972115.jpg?ex=2
31,"Worry Free Gadgets 7DRK-Q Quad Core Processor 1.80 GHz 512 MB Memory 7.0"" 800 x 480 Tablet Android 4.4 (KitKat) Black",7DRK-Q,85.3,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAYY5S13285,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A98C_1_2017061868041582.jpg?ex=2
32,"ASUS MeMO Pad HD7 Tablet 1.20GHz Quad-Core 1GB DDR3 RAM 16GB PowerVR SGX544 7"" IPS 1280x800 WiFi White Color (ME173X-A1-WH)",HD 7 (ME173X-A1-WH),301.23,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X1816,https://images10.newegg.com/ProductImageCompressAll300/34-231-157-17.jpg?ex=2
33,"Fujitsu SPFC-Q736-W10-002 Intel Core i5 6th Gen 8 GB Memory 128 GB 13.3"" Touchscreen Tablet PC - Tablets                                          Windows 10 Pro 64-Bit",SPFC-Q736-W10-002,"1,670.99",https://www.newegg.ca/Product/Product.aspx?Item=0EJ-002J-00055CVF,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0EJ-002J-00055CVF-S01.jpg?ex=2
34,"Visual Land Premier 9 8.9"" (In-plane Switching (IPS) Technology) 2 in 1 Netbook - Intel Atom Quad-core (4 Core) 1.33 GHz",ME9W32GBPRP,257.05,https://www.newegg.ca/Product/Product.aspx?Item=9SIA5SC5BE0376,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A4FT_1_201606061033272505.jpg?ex=2
35,"ASUS Eee Pad Transformer Prime NVIDIA Tegra 3 1.30 GHz 1 GB Memory 10.1"" 1280 x 800 Transformer Prime - Champagne Android 3.2 Honeycomb Platform (upgradable to 4.0 Ice Cream Sandwich)",Transformer Prime,654.93,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X2793,https://images10.newegg.com/ProductImageCompressAll300/34-230-218-02.jpg?ex=2
36,"ASUS Google Nexus 7 NVIDIA Tegra 3 1.20GHz 7"" 1GB Memory 32GB Tablet PC",Nexus 7,399.48,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X1629,https://images10.newegg.com/ProductImageCompressAll300/34-230-663-13.jpg?ex=2
37,"Acer B1-780-K6C3 MTK 1 GB Memory 16 GB eMMC 7"" Touchscreen Tablet Android 6.0 (Marshmallow)",B1-780-K6C3,138.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5109262,https://images10.newegg.com/ProductImageCompressAll300/34-315-650-S01.jpg?ex=2
38,"SAMSUNG ATIV Tab 5 XE500T1C-K02US Intel Atom Z2760 (1.80 GHz) 2 GB Memory 11.6"" 1366 x 768 Tablet Windows 8",XE500T1C-K02US,697.15,https://www.newegg.ca/Product/Product.aspx?Item=9SIACBD5310847,https://images10.newegg.com/ProductImageCompressAll300/34-131-516-12.jpg?ex=2
39,"SUPERSONIC SC-8021W Intel Atom Z3735G (1.33 GHz) 1 GB Memory 8.0"" 1280 x 800 Tablet Windows 10 Home 64-Bit",SC-8021W,149.21,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5WK0066,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A3FA_1_201707031766206953.jpg?ex=2
40,"Ematic EWT826BK Intel Atom 1.30 GHz 1 GB Memory 32 GB eMMC 8.0"" 1280 x 800 Tablet Windows 10 Home 64-Bit",EWT826BK,178.81,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD3ZG0296,https://images10.newegg.com/ProductImageCompressAll300/34-759-106-V01.jpg?ex=2
41,"SAMSUNG Galaxy Tab A Quad Core Processor 1.20 GHz 1.5 GB Memory 16 GB Flash Storage 9.7"" 1024 x 768 Tablet Android 5.0 (Lollipop) Smoky Titanium",Galaxy Tab A,628.25,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAYY5GG8512,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/34-131-915-13.jpg?ex=2
42,"iRULU 10.1"" eXpro X2 Plus Tablet PC Allwinner A83T Octa-Core 1024*600 16GB+1GB Android5.1 Bluetooth4.0 2017 New Tablets With Blue Keyboard  Case",none,179.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M5UE6945,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A4TX_131412921019606672T12yoO6wAl.jpg?ex=2
43,"iRULU 10.1"" eXpro X2 Plus Tablet PC Allwinner A83T Octa-Core 1024*600 16GB+1GB Android5.1 Bluetooth4.0 2017 New Tablets",none,169.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M5UE6920,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A4TX_1314127714969630269Na3Jw8EuX.jpg?ex=2
44,"iRULU eXpro X1s 10.1"" Quad Core Android 5.1 Lollipop Tablet PC, 1GB RAM, 16GB Nand Flash, 1024*600 Resolution, White Tablet with Black Keyboard Case",none,105.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M4AE6844,https://images10.newegg.com/ProductImageCompressAll300/A4TX_13097313427874736002uiIA1ktN.jpg?ex=2
45,"iRULU eXpro X1s 10.1"" Quad Core Android 5.1 Lollipop Tablet PC, 1GB RAM, 16GB Nand Flash, 1024*600 Resolution, Black Tablet with Blue Keyboard Case",none,105.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M4AE6846,https://images10.newegg.com/ProductImageCompressAll300/A4TX_130973138849556384wLo59G599p.jpg?ex=2
46,"iRULU eXpro X1s 10.1"" Quad Core Android 5.1 Lollipop Tablet PC - 1GB RAM, 8GB Nand Flash, 1024*600 Resolution, Black Tablet with Black Keyboard Case",none,103.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M4AE6847,https://images10.newegg.com/ProductImageCompressAll300/A4TX_130973141469216767hKUgEoeGm1.jpg?ex=2
47,"iRULU eXpro X1s 10.1"" Quad Core Android 5.1 Lollipop Tablet PC, 1GB RAM, 16GB Nand Flash, 1024*600 Resolution, Black Tablet with Black Keyboard Case",none,105.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M4AE6335,https://images10.newegg.com/ProductImageCompressAll300/A4TX_1309731381196678101C26v3W8xa.jpg?ex=2
48,"HP Elite x2 1012 G1 (W0R93UT#ABL) Tablet with Travel Keyboard Intel Core M5 6Y54 (1.10 GHz) 8 GB Memory 128 GB SSD Intel HD Graphics 515 12"" Touchscreen 1920 x 1080 Windows 10 Pro 64-Bit",1012 G1 (W0R93UT#ABL),"1,524.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5WY7491,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0EJ-004G-000V7-01.jpg?ex=2
49,HP SB 1012 M5-6Y54 12.0 8GB/128 PC,W0R93UT#ABA,"1,557.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5VR6754,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/0EJ-004G-000U3-02.jpg?ex=2
50,"Fire Tablet, 7"" Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Kindle Fire,98.5,https://www.newegg.ca/Product/Product.aspx?Item=9SIACBD5BN5803,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A6V6_131297718734388423sRDO9KCEBb.jpg?ex=2
51,"HP Pro 608 G1 Intel Atom x5-Z8550 (1.44 GHz) 2 GB Memory 32 GB eMMC 7.86"" 2048 x 1536 Tablet Windows 10 Pro 64-bit",608 G1,579.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB5UW1156,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/cs.jpg?ex=2
52,10 Inches Android 4.2 Tablet PC Alwinner A23 Dual Cores Dual Camerals 1GB Memory 8GB Hard Disk Wifi Inside(white),none,200,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAT747P1802,https://images10.newegg.com/ProductImageCompressAll300/A7Z0_130758920417035079Mnmj213NBA.jpg?ex=2
53,"PiPo T9S 8.9"" Dual Boot WIFI+3G WCDMA  +Android 4.2 Intel MT6592 Cortex-A7 Octa Core 1.7GHz 2GB RAM 32GB ROM 13.0MP HDMI Bluetooth WIFI Tablet PC",none,263.68,https://www.newegg.ca/Product/Product.aspx?Item=9SIAB964TX2811,https://images10.newegg.com/ProductImageCompressAll300/A9FD_1309688325114396219FxKDWbEJr.jpg?ex=2
54,Visual Land ME11QKC32BLK 11.6In 32Gb Lollipop Wifi Bt Ips Quadcore W /Kb,ME11QKC32BLK,289.99,https://www.newegg.ca/Product/Product.aspx?Item=2W1-0033-00013CVF,https://images10.newegg.com/ProductImageCompressAll300/2W1-0033-00013CVF-03.jpg?ex=2
55,"iRULU eXpro X1s 10.1-Inch Tablet PC, Android 5.1 Lollipop, Quad Core, GMS Certified by Google, 16GB Nand Flash, 1024*600 Resolution - Black Front",X1066,99.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M4FM8485,https://images10.newegg.com/ProductImageCompressAll300/A4TX_130910831480272408QUjaXLOGJB.jpg?ex=2
56,"Ematic 7"" Google Android 4.2 Quad-Core Capacitive 8GB Wifi HD Tablet - Black",EGQ307,80,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8CY2YH4383,https://images10.newegg.com/ProductImageCompressAll300/A10V_1_201706162058591080.jpg?ex=2
57,PiPo P9 RK3288 Quad Core 1.8GHz 10.1 inch Tablet PC Android 4.4 Retina 2048*1536 Touch Screen 2GB/32GB 3G Call Tablet PC 8MP/2MP Cameras,none,409.9,https://www.newegg.ca/Product/Product.aspx?Item=9SIAB964TX3052,https://images10.newegg.com/ProductImageCompressAll300/A9FD_130968855528627205dqmabRMDPx.jpg?ex=2
58,"HP Elite x3 (X9U42UT#ABA) Tablet Qualcomm Snapdragon 820 (2.15 GHz) 4 GB Memory 64 GB eMMC 5.96"" 2560 x 1440 Touchscreen Windows 10 Mobile, Desk Dock Included",Elite x3 (X9U42UT#ABA),914.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD50B1236,https://images10.newegg.com/ProductImageCompressAll300/172-000F-00021-S01.jpg?ex=2
59,"Acer ICONIA B3-A30-K57G 16 GB Tablet - 10.1"" - In-plane Switching (IPS) Technology - Wireless LAN - MediaTek Cortex A53 MT8163 Quad-core (4 Core) 1.30 GHz",B3-A30-K57G,181.06,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF4568,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A958_1_20170227566232352.jpg?ex=2
60,"Acer B3-A30-K5PJ MTK MT8163 (1.30 GHz) 1 GB Memory 16 GB Flash Storage 10.1"" Tablet Android 6.0 (Marshmallow) Black",B3-A30-K5PJ,224.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5226792,https://images10.newegg.com/ProductImageCompressAll300/A98Y_1_20161005802150068.jpg?ex=2
61,"SUPERSONIC SC-6207FITBK Allwinner Quad Core ARM Cortex A7 1.20 GHz 512 MB Memory 4 GB Flash Storage 7"" 800 x 480 7"" Tablet and Black Fitband Android 4.4 (KitKat) Black",SC-6207FITBK,116.27,https://www.newegg.ca/Product/Product.aspx?Item=9SIA66K5TF6947,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A17P_1_201611021515763264.jpg?ex=2
62,"Ematic Tablet PBS Playtime Pad PBSKD12 Quad Core Processor 1.30 GHz 1 GB Memory 16 GB Flash Storage 7.0"" 1024 x 600 Android 6.0 (Marshmallow)",PBSKD12,114.58,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD5999816,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A1N8_1_201706242013178288.jpg?ex=2
63,"iRULU X1 7"" Google Android 4.4 KitKat Tablet PC, GMS Certified by Google, 1024*600 HD Resolution, Quad Core, Dual Cameras, 8GB Nand Flash, Black Tablet with Black Keyboard Case",none,75.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIAA7M48K7910,https://images10.newegg.com/ProductImageCompressAll300/A4TX_130859129844859346lUYP4hjL2c.jpg?ex=2
64,"Lenovo ThinkPad Tablet 10 20C1002RUS 128 GB Net-tablet PC - 10.1"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Atom Z3795 1.59 GHz - Graphite Black",20C1002RUS,"1,018.99",https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB5UX8019,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/34-317-879-01.jpg?ex=2
65,"All-New Fire 7 Tablet with Alexa, 7"" Display, 8 GB - Black",none,99.16,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAYY5WT5512,https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A6V6_131420305217571787Wc7qI8tkVN.jpg?ex=2
66,"10.1 Inch Android Google Tablet PC 4.2.2 16GB 1GB DDR3 All Winner A20 Dual Core Cameras Capacitive Screen 1024*600 Resolution 1.5GHz WIFI Bluetooth HDMI,Black Color",none,180,https://www.newegg.ca/Product/Product.aspx?Item=9SIAAT747P1810,https://images10.newegg.com/ProductImageCompressAll300/A7Z0_131092303414971957h3XhsAkjtd.jpg?ex=2
67,Visual Land ME11QKC32BLK 11.6In 32Gb Lollipop Wifi Bt Ips Quadcore W /Kb,ME11QKC32BLK,313.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB3VZ3464,https://images10.newegg.com/ProductImageCompressAll300/2W1-0033-00013-S01.jpg?ex=2
68,Archos - 101 Internet Tablet - 8GB Running Google ANDROID + Wi-Fi (501590),101,523.93,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X7626,https://images10.newegg.com/ProductImageCompressAll300/58-501-001-02.jpg?ex=2
69,"Visual Land Premier 9 8.9"" (In-plane Switching (IPS) Technology) 2 in 1 Netbook - Intel Atom Quad-core (4 Core) 1.33 GHz",ME9W32GBRED,232.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB4887856,https://images10.newegg.com/ProductImageCompressAll300/A4FT_1_20160627231958451.jpg?ex=2
70,Samsung Galaxy Tab A Tablet Quad-core Processor 1.5 GB Memory 8 GB Flash Storage Android 5.1 (Lollipop),SM-T280NZWAXAC,169,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7DC52T0750,https://images10.newegg.com/ProductImageCompressAll300/A4FT_1_201605081607152769.jpg?ex=2
71,"Kocaso M1050 10.1"" Android 4.0 Tablet PC - 1.2GHz, 1GB RAM/4GB Memory, 1080P, HDMI, Wi-Fi",M1050,261.93,https://www.newegg.ca/Product/Product.aspx?Item=9SIA8X036X7536,https://images10.newegg.com/ProductImageCompressAll300/A1M8_129908258481642666lGB1zW6LwV.jpg?ex=2
72,PIPO X9 Mini Pc Dual OS TV BOX Windows 10 & Android 4.4 Intel Z3736F Quad Core 2GB / 64GB Tv Box 8.9 Inch Screen Tablet,none,293.49,https://www.newegg.ca/Product/Product.aspx?Item=9SIAB964TZ6685,https://images10.newegg.com/ProductImageCompressAll300/A9FD_130968725440423468vwvdsubYIx.jpg?ex=2
73,"PiPO W4S 8.0 Inch IPS Screen Windows 8.1  Tablet PC, CPU: Intel Z3735F Quad Core 1.33GHz, RAM: 2GB, ROM: 64GB, Support WiFi / Bluetooth / OTG / HDMI",none,263.83,https://www.newegg.ca/Product/Product.aspx?Item=9SIAB964U56595,https://images10.newegg.com/ProductImageCompressAll300/A9FD_130968794941262798aEHt0YEGxp.jpg?ex=2
74,"Visual Land Prestige Prime 10ES OCTA-Core Tablet with Keyboard Case Allwinner A83T Cortex A7 1.80 GHz 1 GB Memory 32 GB Flash Storage 10.1"" IPS 1280 x 800 Touchscreen Android 5.0 Lollipop",Prime 10 ES,216.99,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7BB4887871,https://images10.newegg.com/ProductImageCompressAll300/A4FT_1_20160720761771365.jpg?ex=2
75,PiPO P8 RK3288 Quad Core 1.8GHz 7.9 inch Tablet PC Android 4.4 Retina 2048*1536 Touch Screen 2GB/32GB 3G Call Tablet PC,none,379.26,https://www.newegg.ca/Product/Product.aspx?Item=9SIAB964U57965,https://images10.newegg.com/ProductImageCompressAll300/A9FD_130969583263938261evnH3tbzeg.jpg?ex=2
76,SAMSUNG GALAXY TAB E LITE QUAD-CORE 8 GB WHITE,SM-T113NDWAXAC,149.65,https://www.newegg.ca/Product/Product.aspx?Item=9SIA7RD41A7223,https://images10.newegg.com/ProductImageCompressAll300/A4FT_1_20160403120736222.jpg?ex=2
